X,Y,OBJECTID,ID,NAME,TYPE,MODE_TYPE,CITY,STATE,FIPS,ZIP,ZIP2,PARCEL,LATITUDE,LONGITUDE,GEOSOURCE,CREATEDATE,CREATOR,MODDATE,ASSOC
-78.63751999958798,35.759150000120805,1605,2693,"Security Bonded Warehouse, Incorporated",RAIL,RAIL & TRUCK,Raleigh,NC,37,27603, ,0,35.75915,-78.63752,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-79.402220000399907,35.625489999859234,1606,2695,"Asheboro Tie Yards, Inc",RAIL,RAIL & TRUCK,Bear Creek,NC,37,27207, ,0,35.62549,-79.40222,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-78.697679999892301,35.655900000186776,1607,2697,Slaughter Company,RAIL,RAIL & TRUCK,Garner,NC,37,27603, ,0,35.6559,-78.69768,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-89.821510000153339,37.896060000213723,1608,27,"CONGRA, INC.-CHESTER-IL",RAIL,RAIL & TRUCK,CHESTER,IL,17,62233, ,0,37.89606,-89.82151,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-86.771850000086985,34.651210000211933,1609,270,PORT OF HUNTSVILLE/INTERNATIONAL INTERMODAL CENTER,PORT,TRUCK - PORT - RAIL,HUNTSVILLE,AL,01,35824, ,0,34.65121,-86.77185,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-79.886280000279598,36.069299999930266,1610,2701,Triad Wholesale Lumber Incorporated,RAIL,RAIL & TRUCK,Greensboro,NC,37,27417, ,0,36.0693,-79.88628,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-87.038469999769873,34.640800000135116,1611,2702,"Decatur Transit, Incorporated",RAIL,RAIL & TRUCK,Decatur,AL,01,35601, ,0,34.6408,-87.03847,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS (PRIVATE PROPERTY & TRACK)
-77.521220000239538,34.4443900003401,1612,2703,Carolina-Southern Resources,RAIL,RAIL & TRUCK,Midland,NC,37, , ,0,34.44439,-77.52122,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS/CSXT
-71.930469999812786,41.68789000029377,1613,2704,Delta Bulk Transport,RAIL,RAIL & TRUCK,Plainfield,CT,09,6374, ,0,41.68789,-71.93047,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,PW
-80.203220000171626,36.157790000045814,1614,2705,North Carolina Transfer Company,RAIL,RAIL & TRUCK,Winston-Salem,NC,37,27105, ,0,36.15779,-80.20322,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-73.04765999963908,41.556299999700073,1615,2706,Prime Source,RAIL,RAIL & TRUCK,Waterbury,CT,09,6702, ,0,41.5563,-73.04766,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,ST
-80.236349999902302,36.136159999904194,1616,2707,"Carolina Public Warehouse, Incorporated",RAIL,RAIL & TRUCK,Winston-Salem,NC,37,27115, ,0,36.13616,-80.23635,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-73.417309999892993,41.368419999666884,1617,2708,Shepard's Incorporated,RAIL,RAIL & TRUCK,Bethel,CT,09,6801, ,0,41.36842,-73.41731,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,P&W
-79.781489999742661,36.032329999689601,1618,2709,"Lewis Storage Company, Incorporated",RAIL,RAIL & TRUCK,Greensboro,NC,37,27406, ,0,36.03233,-79.78149,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-77.000380000102695,38.908010000082832,1619,2710,C & S Paper Storage,RAIL,RAIL & TRUCK,Washington,DC,11,20002, ,0,38.90801,-77.00038,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-75.691100000154961,39.69136000032789,1620,2712,D & S Warehousing & Packaging,RAIL,RAIL & TRUCK,Newark,DE,10,19711, ,0,39.69136,-75.6911,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS-WITH CSX TRACK RIGHTS
-75.535099999829342,39.717670000092603,1621,2716,Brandywine Chemical Company,RAIL,RAIL & TRUCK,New Castle,DE,10,19720, ,0,39.71767,-75.5351,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-75.528530000319023,39.702610000296275,1622,2717,Diamond State Terminal,RAIL,RAIL & TRUCK,New Castle,DE,10,19801, ,0,39.70261,-75.52853,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-94.52564999997125,39.130840000294583,1623,2719,"Reload, Incorporated",RAIL,RAIL & TRUCK,Kansas City,MO,29,64120, ,0,39.13084,-94.52565,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,IMRL
-80.837600000446173,35.218549999763262,1624,272,NS INDEPENDENT BULK TRANSFER TERMINAL-CHARLOTTE-NC,RAIL,RAIL & TRUCK,CHARLOTTE,NC,37,28204, ,0,35.21855,-80.8376,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-94.50332000023549,39.057459999849272,1625,2720,Siegert Transporation Services Inc.,RAIL,RAIL & TRUCK,Kansas City,MO,29,64129,1860,0,39.05746,-94.50332,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-83.362450000182122,42.54281999985168,1626,2723,Total Foods Corporation,RAIL,RAIL & TRUCK,West Bloomfield,MI,26,48322, ,0,42.54282,-83.36245,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-83.397939999928298,42.281089999996468,1627,2725,"Wayne Industries, Incorporated",RAIL,RAIL & TRUCK,Wayne,MI,26,48184, ,0,42.28109,-83.39794,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-84.410039999641995,42.251679999809028,1628,2726,Miller Truck and Storage Company,RAIL,RAIL & TRUCK,Jackson,MI,26,49201, ,0,42.25168,-84.41004,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-85.675359999726922,42.944970000088773,1629,2727,ETI Logistics,RAIL,RAIL & TRUCK,Grand Rapids,MI,26,49507, ,0,42.94497,-85.67536,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-85.724780000310787,43.017540000122303,1630,2728,Vans Logistics,RAIL,RAIL & TRUCK,Grand Rapids,MI,26,49544, ,0,43.01754,-85.72478,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,GR
-83.036009999953535,42.404790000158471,1631,2729,Progressive Distribution Center,RAIL,RAIL & TRUCK,Detroit,MI,26,48234, ,0,42.40479,-83.03601,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-83.215320000006145,42.277660000214127,1632,2730,"Great Lakes Distribution Systems, Incorporated",RAIL,RAIL & TRUCK,Allen Park,MI,26,48101, ,0,42.27766,-83.21532,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-83.168450000306933,42.267339999871943,1633,2731,Central Detroit Warehouse,RAIL,RAIL & TRUCK,Melvindale,MI,26,48122, ,0,42.26734,-83.16845,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-83.157149999821513,42.341489999731586,1634,2732,Dearborn Steel Center,RAIL,RAIL & TRUCK,Dearborn,MI,26,48126, ,0,42.34149,-83.15715,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-83.163069999951801,42.282579999791622,1635,2734,Capitol Steel Storage,RAIL,RAIL & TRUCK,Melvindale,MI,26,48122, ,0,42.28258,-83.16307,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-85.679630000394496,42.887550000320537,1636,2735,Magic Steel Corporation,RAIL,RAIL & TRUCK,Grand Rapids,MI,26,49548, ,0,42.88755,-85.67963,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-71.270019999762638,42.584350000315403,1637,2737,E. W. Larson Reload,RAIL,RAIL & TRUCK,North Billerica,MA,25,1862, ,0,42.58435,-71.27002,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,ST
-71.577880000340997,42.550059999972476,1638,2738,GMX Warehouse,RAIL,RAIL & TRUCK,Ayer,MA,25,1432, ,0,42.55006,-71.57788,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,ST
-71.59780999987828,42.546960000048529,1639,2739,New England Distribution,RAIL,RAIL & TRUCK,Ayer,MA,25,1432, ,0,42.54696,-71.59781,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,ST
-80.909840000312272,35.275880000038583,1640,274,"CENCO, INC-CHARLOTTE-NC",RAIL,RAIL & TRUCK,CHARLOTTE,NC,37,28208, ,0,35.27588,-80.90984,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-84.577320000361539,37.889750000093173,1641,2741,Mid-South Reload,RAIL,RAIL & TRUCK,Nicholasville,KY,21,40356, ,0,37.88975,-84.57732,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-85.788930000001884,38.232099999867529,1642,2742,"Derby City Warehousing, Inc.",RAIL,RAIL & TRUCK,Louisville,KY,21,40232, ,0,38.2321,-85.78893,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-84.614810000273152,38.98349000011423,1643,2743,Cincinnati Terminal Warehouse,RAIL,RAIL & TRUCK,Florence,KY,21,41042, ,0,38.98349,-84.61481,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-85.774280000362296,38.220390000271479,1644,2744,"Derby City Warehousing, Incorporated",RAIL,RAIL & TRUCK,Louisville,KY,21,40208, ,0,38.22039,-85.77428,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS - CSXT
-85.886899999884946,38.164860000280171,1645,2747,"Riverport Warehouse Company, Incorporated",RAIL,RAIL & TRUCK,Louisville,KY,21,40258, ,0,38.16486,-85.8869,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"NS, PAL, CSXT"
-85.89405000025171,38.160829999801926,1646,2748,Roll & Hold Warehouse,RAIL,RAIL & TRUCK,Louisville,KY,21,40258, ,0,38.16083,-85.89405,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS - CSXT
-84.55459999974012,38.280469999725831,1647,2749,"Toyota Tsusho America, Incorporated",RAIL,RAIL & TRUCK,Georgetown,KY,21,40324, ,0,38.28047,-84.5546,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-78.848709999941619,35.739150000042038,1648,275,TRANSFLO-APEX-NC,RAIL,RAIL & TRUCK,APEX,NC,37,27502, ,0,35.73915,-78.84871,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-87.514849999553377,41.653090000216984,1649,2754,Wolf Lake Terminal,RAIL,RAIL & TRUCK,Hammond,IN,18,46325, ,0,41.65309,-87.51485,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,IHB
-84.939709999745531,41.079319999681069,1650,2755,Casad Industrial Park,RAIL,RAIL & TRUCK,New Haven,IN,18,46774, ,0,41.07932,-84.93971,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-86.082920000017012,39.756680000279133,1651,2757,AAA Warehouse,RAIL,RAIL & TRUCK,Indianapolis,IN,18,46278, ,0,39.75668,-86.08292,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT& NS
-85.991810000072491,41.665970000108686,1652,2758,H & H Reload,RAIL,RAIL & TRUCK,Elkhart,IN,18,46515, ,0,41.66597,-85.99181,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-86.283050000084771,41.65790000027917,1653,2759,K. A. K. LLC,RAIL,RAIL & TRUCK,South Bend,IN,18,46619, ,0,41.6579,-86.28305,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-75.886989999692375,42.759439999773733,1654,276,NS CONNECTING LINE BULK TRANSFER TERMINAL-UTICA-NY,RAIL,RAIL & TRUCK,UTICA,NY,36,13052, ,0,42.75944,-75.88699,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NYSW
-85.824789999643926,40.275950000239121,1655,2761,Steel Slitting,RAIL,RAIL & TRUCK,Elwood,IN,18,46036, ,0,40.27595,-85.82479,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-85.991319999627734,39.855669999730203,1656,2762,H & H Steel,RAIL,RAIL & TRUCK,Lawrence,IN,18,46236, ,0,39.85567,-85.99132,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-88.893939999929813,39.868540000089787,1657,2763,Bulkmatic Transport Company,RAIL,RAIL & TRUCK,Decatur,IL,17,62526, ,0,39.86854,-88.89394,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-87.69471000032523,41.82640999990965,1658,2764,RoMar Terminals & Warehouse,RAIL,RAIL & TRUCK,Chicago,IL,17,60632, ,0,41.82641,-87.69471,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-87.680079999878828,41.815650000320176,1659,2765,"JEI Transfer, Company",RAIL,RAIL & TRUCK,Chicago,IL,17,60609, ,0,41.81565,-87.68008,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-89.097640000158066,42.266559999993973,1660,2766,Rockford Reload Center,RAIL,RAIL & TRUCK,Rockford,IL,17,61101, ,0,42.26656,-89.09764,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,IMRL
-87.73522999972387,41.891359999881544,1661,2768,Grand Warehouse & Distribution Corporation,RAIL,RAIL & TRUCK,Chicago,IL,17,60624, ,0,41.89136,-87.73523,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-88.931530000298835,39.862880000181754,1662,2769,Parke Warehouses,RAIL,RAIL & TRUCK,Decatur,IL,17,62526, ,0,39.86288,-88.93153,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS - IC
-90.156609999571003,38.693490000139235,1663,2770,State Street Warehouse,RAIL,RAIL & TRUCK,Granite City,IL,17,62040, ,0,38.69349,-90.15661,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,TERMINAL
-87.581819999567529,41.663049999994904,1664,2772,Reserve Marine Terminals,RAIL,RAIL & TRUCK,Chicago,IL,17,60633, ,0,41.66305,-87.58182,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"NS, CRL, CSS"
-87.616090000021302,41.494069999987346,1665,2773,Marias Industries (TLS),RAIL,RAIL & TRUCK,Chicago Heights,IL,17,60411, ,0,41.49407,-87.61609,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CHTT & UP
-87.59677999972682,41.487470000163029,1666,2774,Wayne Steel Warehouse,RAIL,RAIL & TRUCK,Sauk Village,IL,17,60411, ,0,41.48747,-87.59678,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,EJE
-89.075660000226662,42.331959999806863,1667,2775,Rockford Reload Center II,RAIL,RAIL & TRUCK,Rockford,IL,17,61103, ,0,42.33196,-89.07566,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,IMRL
-87.631840000201009,41.491610000089352,1668,2776,Transload Services LLC,RAIL,RAIL & TRUCK,Chicago Heights,IL,17,60411, ,0,41.49161,-87.63184,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-80.255359999722813,25.830830000309248,1669,2778,Florida Bulk Transfer,RAIL,RAIL & TRUCK,Miami,FL,12,33147, ,0,25.83083,-80.25536,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,FEC
-81.636090000414541,30.365909999879538,1670,2780,Ploof Carriers Corp. Warehouse,RAIL,RAIL & TRUCK,Jacksonville,FL,12,32206, ,0,30.36591,-81.63609,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-80.302000000166615,25.797109999737536,1671,2781,"Alphinos Distributors, Incorporated",RAIL,RAIL & TRUCK,Miami,FL,12,33122, ,0,25.79711,-80.302,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,FEC
-81.715479999749093,30.356170000264839,1672,2782,Resource Logistics Intl.,RAIL,RAIL & TRUCK,Jacksonville,FL,12,32254, ,0,30.35617,-81.71548,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-82.653500000163163,30.187670000300834,1673,2783,Southern Reload,RAIL,RAIL & TRUCK,Lake City,FL,12,32055, ,0,30.18767,-82.6535,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-80.333939999843764,25.854489999941212,1674,2784,"Sunshine Loading Service, Incorporated",RAIL,RAIL & TRUCK,Medley,FL,12,33166, ,0,25.85449,-80.33394,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,FEC
-80.333879999569319,27.403339999944073,1675,2785,"Manning Building Supplies, Incorporated",RAIL,RAIL & TRUCK,Fort Pierce,FL,12,34982, ,0,27.40334,-80.33388,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,FEC
-80.325210000334479,27.44068000038677,1676,2786,"Penobscot Group, W. I. E., The",RAIL,RAIL & TRUCK,Fort Pierce,FL,12,34948, ,0,27.44068,-80.32521,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,FEC
-81.625430000161728,30.354729999618989,1677,2787,Westway Terminal Company,RAIL,RAIL & TRUCK,Jacksonville,FL,12,32206, ,0,30.35473,-81.62543,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,TTR
-76.519610000001038,39.298540000015805,1678,2792,Baltimore International Warehousing Company & Tran,RAIL,TRUCK - PORT - RAIL,Baltimore,MD,24,21224, ,0,39.29854,-76.51961,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CTN
-86.117090000013377,33.999349999633154,1679,2794,Millard Refrigerated Services,RAIL,RAIL & TRUCK,Attalla,AL,01,35954, ,0,33.99935,-86.11709,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-80.22637000006506,40.612460000081882,1680,2798,"Con-Am Warehouse & Distribution Services, Incorpor",RAIL,RAIL & TRUCK,Ambridge,PA,42,15003, ,0,40.61246,-80.22637,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-75.613199999551256,40.593860000013933,1681,2799,"Warehouse Specialists, Incorporated",RAIL,RAIL & TRUCK,Allentown,PA,42,18106, ,0,40.59386,-75.6132,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-78.448950000296648,40.292969999999784,1682,28,MCCABE WAREHOUSING AND DISTRIBUTION,RAIL,RAIL & TRUCK,CLAYSBURG,PA,42,16625, ,0,40.29297,-78.44895,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-84.273169999685777,35.780300000140521,1683,280,NS INDEPENDENT BULK TRANSFER TERMINAL-LENOIR CITY-,RAIL,RAIL & TRUCK,LENOIR CITY,TN,47,37771, ,0,35.7803,-84.27317,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-74.919890000107188,40.086539999755786,1684,2800,GATX Logistics,RAIL,RAIL & TRUCK,Bensalem,PA,42,19020, ,0,40.08654,-74.91989,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-79.895019999834631,40.867659999982031,1685,2804,Freeport Terminals,RAIL,RAIL & TRUCK,Butler,PA,42,16001, ,0,40.86766,-79.89502,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS & G&W
-76.94841000043084,40.230439999871059,1686,2805,Arnold Logistics,RAIL,RAIL & TRUCK,Camp Hill,PA,42,17011, ,0,40.23044,-76.94841,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-74.880959999896831,40.094249999903894,1687,2806,"Mid Atlantic Distribution, L.L.C.",RAIL,RAIL & TRUCK,Croydon,PA,42,19021, ,0,40.09425,-74.88096,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-80.145609999853633,40.799869999925917,1688,2807,MHF Warehouse,RAIL,RAIL & TRUCK,East Butler,PA,42,16063, ,0,40.79987,-80.14561,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BPRR
-79.841660000092716,40.392959999663738,1689,2808,Metro Metals Corporation,RAIL,RAIL & TRUCK,East Pittsburgh,PA,42,15112, ,0,40.39296,-79.84166,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-86.160110000067931,39.769740000068047,1690,281,THE INDIANA RAIL ROAD COMPANY-INDIANAPOLIS-IN,RAIL,RAIL & TRUCK,INDIANAPOLIS,IN,18,46204, ,0,39.76974,-86.16011,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,INDR
-75.348699999684399,39.853280000325661,1691,2810,York Paper,RAIL,RAIL & TRUCK,Eddystone,PA,42,19022, ,0,39.85328,-75.3487,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,SAA
-80.12549000034555,42.09781000029821,1692,2811,Alcor Corporation,RAIL,RAIL & TRUCK,Erie,PA,42,16502, ,0,42.09781,-80.12549,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-76.341219999665171,40.159510000278118,1693,2818,"Nelson Weaver & Son, Incorporated",RAIL,RAIL & TRUCK,Lititz,PA,42,17543, ,0,40.15951,-76.34122,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-77.002760000209719,40.230859999771269,1694,2819,Exel Logistics Grocery Service,RAIL,RAIL & TRUCK,Mechanicsburg,PA,42,17055, ,0,40.23086,-77.00276,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-83.929800000168072,35.956179999896705,1695,282,TRANSFLO-KNOXVILLE-TN,RAIL,RAIL & TRUCK,KNOXVILLE,TN,47,37916, ,0,35.95618,-83.9298,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-75.025299999886926,40.078979999696621,1696,2822,B. Barks & Sons  Incorporated,RAIL,RAIL & TRUCK,Philadelphia,PA,42,19114, ,0,40.07898,-75.0253,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-75.147599999671158,39.913690000294309,1697,2823,Dockside Refrigerated Warehouse,RAIL,RAIL & TRUCK,Philadelphia,PA,42,19148, ,0,39.91369,-75.1476,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-75.166829999599713,39.905320000051638,1698,2824,Infinity Logistics,RAIL,RAIL & TRUCK,Philadelphia,PA,42,19148, ,0,39.90532,-75.16683,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-75.163759999929709,39.904149999841167,1699,2825,Pattison Avenue Warehouse,RAIL,RAIL & TRUCK,Philadelphia,PA,42,19148, ,0,39.90415,-75.16376,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-75.164620000270332,39.904210000320326,1700,2826,T. Warehouse Corporation,RAIL,RAIL & TRUCK,Philadelphia,PA,42,19148, ,0,39.90421,-75.16462,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-75.140779999915594,39.920199999821634,1701,2827,Penn Truck & Warehouse,RAIL,RAIL & TRUCK,Philadelphia,PA,42,19148, ,0,39.9202,-75.14078,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CR (SAA)
-77.707390000230703,42.844990000048284,1702,283,SWEETENERS  PLUS INC-LAKEVILLE-NY,RAIL,RAIL & TRUCK,LAKEVILLE,NY,36,14480, ,0,42.84499,-77.70739,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,LAL
-75.640670000340961,41.433760000317328,1703,2830,Gress Public Refrigerated Services,RAIL,RAIL & TRUCK,Scranton,PA,42,18509, ,0,41.43376,-75.64067,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,DL
-76.866230000012138,41.08701999970782,1704,2834,Moran Distribution,RAIL,RAIL & TRUCK,Watsontown,PA,42,17777, ,0,41.08702,-76.86623,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-86.581089999761133,34.753300000288966,1705,2836,Cummings Bonded Warehouse,RAIL,RAIL & TRUCK,Huntsville,AL,01,35811, ,0,34.7533,-86.58109,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-86.840879999642695,33.535730000040509,1706,2838,"Doc's Transfer and Warehouse, Incorporated #1",RAIL,RAIL & TRUCK,Ensley,AL,01,35202, ,0,33.53573,-86.84088,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-85.344669999820596,31.221889999667283,1707,2840,"Sunstates Refrigerated Services, Incorporated",RAIL,RAIL & TRUCK,Dothan,AL,01,36302, ,0,31.22189,-85.34467,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-76.728000000123117,39.967800000312437,1708,2841,Emons Logistics Services,RAIL,RAIL & TRUCK,York,PA,42,17401, ,0,39.9678,-76.728,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,YRC
-81.838150000327502,41.395190000333976,1709,2842,Unit Companies,RAIL,RAIL & TRUCK,Brook Park,OH,39,44142, ,0,41.39519,-81.83815,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-81.363959999781898,40.797760000254016,1710,2843,Canton Cold Storage Company,RAIL,RAIL & TRUCK,Canton,OH,39,44704, ,0,40.79776,-81.36396,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-86.920239999738328,33.344039999792123,1711,2844,"Customer Warehouse Services, Incorporated",RAIL,RAIL & TRUCK,Bessemer,AL,01,35022, ,0,33.34404,-86.92024,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-84.422370000347343,39.268889999900509,1712,2846,Taylor Freezer,RAIL,RAIL & TRUCK,Cincinnati,OH,39,45241, ,0,39.26889,-84.42237,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-84.483319999773769,39.175829999850649,1713,2847,"USCO Distribution Services, Incorporated",RAIL,RAIL & TRUCK,Cincinnati,OH,39,45237, ,0,39.17583,-84.48332,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-81.744480000350919,41.453890000262923,1714,2849,American Distribution Center,RAIL,RAIL & TRUCK,Cleveland,OH,39,44144, ,0,41.45389,-81.74448,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-77.705689999640938,42.844840000241177,1715,285,NS CONNECTING LINE BULK TRANSFER TERMINAL-LAKEVILL,RAIL,RAIL & TRUCK,LAKEVILLE,NY,36,14480, ,0,42.84484,-77.70569,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"LAL, CSX, NFS, CN"
-81.691450000321893,41.4852800000264,1716,2852,"Cleveland Cold Storaage, Incorporated",RAIL,RAIL & TRUCK,Cleveland,OH,39,44113, ,0,41.48528,-81.69145,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-81.663970000384765,41.487670000269297,1717,2854,Gateway Cold Storage,RAIL,RAIL & TRUCK,Cleveland,OH,39,44115, ,0,41.48767,-81.66397,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
