ID,NAME,IMMIGRANT,GINI,PCT_UNDR18,PCT_65OVR,PCT_BLK,PCT_AZN,PCT_HISP,PCT_WHT,PCT_NOT_ENGL,PCT_RURL,HOUSING_UNTS,AREA_TOTAL,AREA_LAND,POP_10,POP_EST_15,AGE,LAND_USE_MIX,DORMS,R1,R_UNIV,ST_CAP,TXMPT_HOSP,HOSP_ASSTS,HIST_BLDGS,HIST_DISTRICT,TOT_HOUSING_UNTS,PCT_BUILT_PRE1940,MED_YR_BUILT,MED_VALUE,EMP2007,EMP2007_MFG,EMP_MFG_LQ,GMP2007,GMP_LQ_33,GMP2007_MFG,GMP_MFG_LQ,TXMPT_CHRTY,CHRTY_ASSTS,TXMPT_ARTSORG,ARTSORG_ASSTS,X_ENPLANE,INTRMDL_FREIGHT,INTERMODAL_BUS,INTERCITY_RAIL,LOCAL_RAIL,BIKESHARE,VIO_CRP1K,PROP_CRP1K,X_MSA_POP,AY,AZ,POP_MMNTM,DECDS_SNC_PEAK,DECL_SNC_PEAK,PEAK_POP_YR,PEAK_POP,SUPERFUND,POLLUTE,H2O_VIOL,FOOD_DES,HH_WDISAB,PCT_WDISAB,INF_MR,PCT_SMOKE,PCT_OBESE,DRUG_DEATH,BELOW_DIPL,BACH_PLUS,UNDR18_POP,FREE_LUNCH_RATIO,PUB_SCHLS,TOT_BRDG,POOR_BRDG,DEFIC_BRDG,MED_HHINC,PCT_WLFR,PCI,PCT_FOODSTMPS,CIV_LFPR,UNEMP_RT,POVERTY,VACANCY,PCT_RENT,MED_GR_RENT,LOW_RENT_UNTS,SEC8_UNTS,PCT_NO_DIPLOMA_C,PCT_BCHLRS_PLUS_C,HOME_NEWR2000_C,HOME_OLDR1940_C,MED_VALUE_C,HSNG_UNITS_C,OCCUPIED_C,VACANT_C,OWNR_OCC_C,RNTR_OCC_C,MED_GR_RENT_C,HIST_BLDG_C,HIST_DIST_C,MED_AGE_C,BAD_BRIDGE,HIST_PROP,DENSITY,TRANSP,CHRASTS,SFUND,FLIGHTS,VACAN_C,LOW_INC_HSING,HSNG_STOCK_AGE
29100,"La Crosse-Onalaska, WI-MN",0.026505226,0.4418,0.211682754,0.16754644,0.009738873,0.024616887,0.012251649,0.936924693,0.005509834,0.371099402,57003,1048.77,1003.75,133665,136985,4,0.500998683,0,0,0,0,2,925157,42,9,57633,0.183870352,1974,157100,77.732,9.774,1.298049026,6086016.515,1.303427349,899028.728,1.146423842,18,4958797,0,0,97321,6,3,1,0,0,1.663755095,22.695132,126838,133665,136936,0.053824564,0,0,2016,52109,1,12,0.023,0.106,0.219,0.109,52.6088993,0.150842385,0.229942354,13,0.058586854,0.294298356,28219,0.206811014,58,422,29,29,51001,0.018974387,27561,0.098025115,0.686052589,0.053156277,0.142919554,0.059028681,0.32789364,739,721,144,0.076917747,0.310962511,0.084355828,0.267773367,130100,22168,20689,1479,10058,10631,711,31,8,1960,0.137440758,13.98412126,133165.6289,10,36.199562,9.96E-04,0.710450049,0.066717791,0.015008762,57
29180,"Lafayette, LA",0.033450103,0.4875,0.246098061,0.119083737,0.280878839,0.012502639,0.033222294,0.657535079,0.015984079,0.289445338,115597,1085.7,1006.37,466750,490488,4,0.572347813,2916,0,1,0,1,840133,54,4,200319,0.057034031,1981,132300,149.813,10.056,0.692937982,18684399.13,0.626203846,1419875.085,0.589760618,23,4278905,3,640079,226504,3,1,2,0,0,5.906880422,39.09739307,239086,273738,491528,0.144935295,0,0,2016,127626,0,10.8,0.196,0.135,0.274,0.14,30.39382016,0.228147784,0.294685611,32,0.188008035,0.208234632,68643,0.327039902,61,436,32,39,47449,0.011879859,26359,0.147032832,0.643920073,0.077139002,0.175930365,0.10747358,0.311158342,723,860,2173,0.140257307,0.350924307,0.167840225,0.037712384,173900,54677,50025,4652,27414,22611,800,32,2,1978,0.162844037,5.852552261,463795.6219,6,8.72377102,0,0.461793153,0.085081479,0.01514085,39
29200,"Lafayette-West Lafayette, IN",0.099104512,0.4618,0.229973383,0.143944207,0.018737619,0.024265646,0.057940166,0.886436599,0.01461704,0.653017392,84505,1284.77,1278.45,201789,214363,1,0.436068638,11957,1,1,0,0,0,42,18,86499,0.160799547,1975,128100,97.206,17.181,1.824626459,8740588.499,3.041012287,2815474.565,2.499860072,20,16328540,0,0,3114,5,1,1,0,0,1.929271788,24.69266398,178541,201789,216679,0.130210988,0,0,2016,71782,1,13.5,0.001,0.142,0.213,0.105,66.15719306,0.162714841,0.262978221,34,0.100506863,0.321635412,44003,0.240529055,47,636,33,33,46582,0.012864342,23662,0.102978045,0.62900497,0.066534047,0.206341228,0.086948982,0.436969789,788,0,1205,0.143591667,0.243115015,0.102288509,0.188484995,101900,33122,30447,2675,14222,16225,755,26,15,1969,0.103773585,7.849767526,157838.7892,7,76.17238049,7.82E-04,0.014526761,0.080762031,0.013930797,48
29340,"Lake Charles, LA",0.02520324,0.4673,0.244472041,0.138774115,0.135049329,0.007018838,0.030487244,0.810012253,0.003735452,0.602501453,85651,3030.94,2348.55,199607,205605,5,0.510883058,0,0,0,0,0,0,18,1,88478,0.040055155,1982,123700,95.629,9.132,0.985813796,17355312.01,0.116188827,9801350.95,4.382866882,19,3402169,3,428218,57102,4,2,1,0,0,6.290063386,42.64571001,193568,199607,207483,0.031198339,4,-0.014743968,1970,77998,0,10,0.105,0.105,0.323,0.169,40.86673347,0.222039371,0.33243902,24,0.142723111,0.205689857,50252,0.335469235,66,515,41,43,45878,0.011099278,25159,0.147331682,0.620099249,0.082170527,0.168578097,0.11918217,0.30649404,758,1243,2870,0.153042046,0.243511499,0.173671414,0.061971749,131600,34548,30141,4407,15727,14414,753,17,1,1972,0.163106796,4.920690054,84991.59056,7,16.54711218,0,0.277726709,0.127561653,0.046486132,45
29460,"Lakeland-Winter Haven, FL",0.099288947,0.433,0.229979021,0.192132056,0.145665632,0.018317552,0.190321488,0.628477277,0.046818071,0.135104925,281214,2010.55,1797.84,602095,650092,2,0.470134985,0,0,0,0,0,0,44,24,282248,0.034104759,1987,107300,218.212,17.235,0.81536349,19707214.66,0.303115932,2070671.934,0.815437756,48,14582542,2,384554,15242,4,5,2,0,7,3.985095875,34.69632387,483924,602095,666149,0.244193303,0,0,2016,106420,1,10.8,0.003,0.167,0.299,0.151,6.867023921,0.195,0.307,101,0.164823293,0.188758307,143279,0.385555455,162,357,2,3,43162,0.022517741,21196,0.161039114,0.550691973,0.106372538,0.182728224,0.215650775,0.311883134,870,778,2073,0.126148864,0.24854842,0.156298681,0.064160349,108000,48145,39376,8769,21721,17655,869,44,24,1980,0.014005602,9.139059092,334899.1011,11,22.43150508,5.56E-04,0.023445912,0.182137294,0.010101046,37
29540,"Lancaster, PA",0.045109917,0.418,0.242609517,0.160658988,0.033372356,0.020927115,0.095288897,0.836136707,0.021851429,0.21257111,202952,983.8,943.81,519445,536624,9,0.538903829,0,0,0,0,1,15827,105,38,205587,0.225661156,1974,189200,246.613,42.683,1.78672442,21576097.37,1.413166674,4724516.695,1.69937514,56,28240052,2,163758,5779,7,1,3,0,0,1.825024786,18.4292851,470658,519445,538500,0.103657008,6,-0.071439772,1950,63774,2,12.4,0.042,0.114,0.238,0.113,5.710899522,0.164,0.285,81,0.154752511,0.252275479,128486,0.201811871,115,767,164,170,57721,0.030942508,27158,0.093185891,0.66432147,0.061338203,0.107356474,0.049891287,0.311175959,908,564,1965,0.237134543,0.195427463,0.027759956,0.617177809,109100,23379,21356,2023,9206,12150,783,105,38,1939,0.435462842,44.9121006,550370.3076,11,52.62539879,0.002119071,0.010769179,0.086530647,0.012301361,78
29620,"Lansing-East Lansing, MI",0.064998069,0.4541,0.219540215,0.140551524,0.066369713,0.030077054,0.057152373,0.819912694,0.012974312,0.347015189,199026,1714.7,1697.7,464036,472276,9,0.438513301,17671,1,1,1,6,13029883,56,9,199711,0.164077091,1972,130100,232.054,21.465,0.954905593,21483722.36,1.669637052,2942838.78,1.063069615,129,123201414,8,5260836,200836,6,2,1,0,0,4.030671365,24.52970066,447728,464036,475099,0.0364239,4,-0.117067342,1970,131403,4,12.3,0.001,0.129,0.25,0.127,25.38609523,0.193322319,0.327009307,91,0.074865676,0.327779828,99440,0.235720032,179,651,89,90,50421,0.032202157,26641,0.145330687,0.631973441,0.083408083,0.178408797,0.084141585,0.354775924,781,1077,27894,0.033122061,0.701219928,0.136113657,0.111496661,171800,15274,13927,1347,4788,9139,863,40,6,1972,0.274961598,26.18829383,273332.1553,9,260.8674038,0.002356129,0.425251336,0.088189079,0.145064618,45
29700,"Laredo, TX",0.264382661,0.4788,0.343793215,0.08362445,0.002845768,0.006948704,0.95271148,0.037273091,0.248917221,0.025996388,73496,3375.59,3361.48,250304,269721,6,0.46220754,0,0,0,0,0,0,3,5,76731,0.033558796,1991,109500,89.57,1.315,0.151559018,6128639.482,0.127546612,125461.5057,0.158873399,12,1767878,1,426896,102247,7,1,0,0,0,5.085815648,47.71797494,193117,250304,271193,0.296126183,0,0,2016,257156,0,8.3,0.981,0.152,0.324,0.123,8.167984485,0.166,0.312,27,0.347569678,0.171143944,90244,0.633349586,81,372,3,3,38862,0.020052248,15096,0.318568066,0.578092327,0.060125891,0.317564491,0.092048846,0.369394844,758,991,1378,0.337096324,0.176154988,0.296968683,0.03441256,112400,71718,66308,5410,41378,24930,763,3,5,1991,0.016129032,0.418305028,74462.43916,8,6.554469248,0,0.379084313,0.07543434,0.030874093,26
29740,"Las Cruces, NM",0.165795021,0.482,0.259093039,0.135589806,0.014297761,0.013356132,0.665515788,0.291300478,0.093790923,0.192904561,81492,3814.38,3807.51,209233,214295,2,0.489588433,3385,0,1,0,0,0,13,7,83586,0.037685737,1987,138100,73.358,3.166,0.44553521,6394374.409,0.655255747,515425.1185,0.625564772,20,5006921,2,134479,4,0,1,0,0,0,3.545397977,30.85702158,174682,209233,214207,0.197793705,0,0,2016,101759,1,10.3,0.132,0.168,0.234,0.111,15.3822455,0.158,0.238,42,0.217217909,0.277431916,55306,0.479622464,72,234,15,15,38853,0.024945828,20129,0.204783179,0.610019539,0.115497861,0.281663579,0.105567918,0.35201038,709,293,1607,0.145239234,0.332189804,0.302436441,0.032217207,148600,43424,38925,4499,21575,17350,743,13,7,1987,0.128205128,2.993736183,54952.71188,1,23.36461887,0.000262639,1.87E-05,0.103606301,0.022731079,30
29820,"Las Vegas-Henderson-Paradise, NV",0.218908985,0.4516,0.241449148,0.128290402,0.104194652,0.096496912,0.299872082,0.460739555,0.070902773,0.013060731,840343,8060.81,7891.43,1951269,2114801,5,0.381282167,1862,0,1,0,4,9945610,26,15,857131,0.003266712,1995,170400,941.136,26.729,0.293189848,111207075.8,0.283750096,3765074.344,0.262751922,115,139152971,12,3934005,20232462,6,18,0,0,0,7.855913254,28.92271645,1375765,1951269,2155664,0.418315628,0,0,2016,632912,0,12,0,0.157,0.243,0.12,1.832226342,0.21,0.249,444,0.15504525,0.226358574,489627,0.324841155,387,1027,3,4,51575,0.032351618,26048,0.126197122,0.647638544,0.108335377,0.156856991,0.154801308,0.474874594,999,2959,10154,0.073102204,0.309464609,0.393046037,7.40E-04,219400,117602,104492,13110,64482,40010,1144,26,15,1997,0.006815969,2.210846754,247264.3108,24,65.79955797,0,9.567076051,0.111477696,0.015298712,20
29940,"Lawrence, KS",0.069254656,0.4757,0.190243348,0.100286909,0.041855461,0.042406536,0.055413656,0.804875702,0.015579201,0.110127587,46731,474.64,455.87,110826,118053,3,0.606829384,5239,1,1,0,0,0,57,13,47812,0.103405003,1985,179800,53.715,4.324,0.831014704,4118627.743,0.566709379,446185.1729,0.840750937,19,29408526,0,0,32,1,2,1,0,0,4.249905257,41.62380669,99962,110826,119440,0.108681299,0,0,2016,95358,0,8.2,0,0.171,0.189,0.098,32.14650187,0.156,0.245,14,0.05050271,0.491497938,21749,0.211825831,30,275,3,3,50939,0.021130142,27611,0.069427611,0.689903065,0.060044962,0.190054174,0.085396971,0.478469665,859,363,732,0.047754986,0.529301415,0.203383173,0.094294168,176300,38189,34913,3276,16033,18880,852,57,13,1985,0.021818182,14.92576396,243108.781,4,249.1129069,0,2.71E-04,0.085783864,0.0229022,32
30020,"Lawton, OK",0.053675471,0.4451,0.245507736,0.10763825,0.164474895,0.02547684,0.124822911,0.577314967,0.012528454,0.217900369,50739,1083.7,1069.29,130291,130644,5,0.54596002,0,0,0,0,0,0,22,3,54500,0.061394495,1975,113400,56.57,3.924,0.7160798,4775310.625,0.109778834,383717.485,0.62361238,7,2096883,0,0,55678,0,1,0,0,0,7.107286177,45.75416203,114996,124098,128077,0.079150579,0,-0.022856081,2010,96867,0,9.9,0.003,0.188,0.335,0.178,31.60907356,0.296,0.334,16,0.108981393,0.20534299,30673,0.335898021,54,581,55,64,46245,0.046070639,23188,0.155838753,0.556552194,0.086701161,0.176169459,0.162036697,0.436707613,779,364,92,0.114558109,0.19462178,0.139346516,0.051523712,106100,40001,33255,6746,15925,17330,787,22,3,1973,0.204819277,5.499862503,121848.1422,1,16.05035823,0,0.426181072,0.168645784,0.008366972,44
30140,"Lebanon, PA",0.038799199,0.4042,0.228459029,0.180623828,0.017699246,0.012842655,0.108668054,0.850036166,0.01938123,0.265557619,55592,362.5,361.83,133568,137067,0,0.552316985,0,0,0,0,0,0,24,4,56017,0.238481175,1968,163800,52.043,9.845,1.952864003,4041324.662,1.206672009,998129.6955,1.916761165,15,6086617,3,762174,0,1,0,0,0,0,1.838916931,16.08863126,120327,133568,138863,0.110041803,5,-0.14375104,1960,30045,1,12.5,0.005,0.108,0.251,0.126,28.00970033,0.184,0.318,30,0.143479055,0.196332405,30953,0.230413853,36,218,32,33,55499,0.033348002,26526,0.10915109,0.647163875,0.069331846,0.112584031,0.066943963,0.295234087,768,403,740,0.259351466,0.106678285,0.026124552,0.409070003,88100,10871,9843,1028,4177,5666,666,24,4,1946,0.298165138,22.07708582,369145.7314,1,44.40614444,0.002763729,0,0.094563518,0.02040452,71
30300,"Lewiston, ID-WA",0.015335091,0.4204,0.212727988,0.194938014,0.005021373,0.007904033,0.03477992,0.896099777,0.003595603,0.129098006,27310,1496.92,1484.3,60888,62153,0,0.467397239,0,0,0,0,0,0,27,4,27298,0.140596381,1973,169000,28.68,3.318,1.194306615,2146948.249,0.869223375,220227.0796,0.796074861,11,7088177,0,0,62197,5,1,0,0,0,1.691630535,33.35632637,57961,60888,62675,0.050499474,0,0,2016,32872,0,10.6,0.008,0.149,0.329,0.181,167.1553655,0.204793168,0.3097712,0,0.093507819,0.214998376,13227,0.219777727,28,98,9,13,47060,0.036089161,25161,0.150135629,0.604298331,0.072712877,0.130576678,0.068173493,0.31120022,677,140,217,0.086119874,0.234114466,0.102784486,0.159539707,166700,14078,13275,803,9074,4201,654,22,3,1969,0.224489796,15.62721978,41021.35687,6,114.0440043,0,1.00070793,0.057039352,0.013077881,48
30340,"Lewiston-Auburn, ME",0.02862384,0.4321,0.221683209,0.154706145,0.036829486,0.007481135,0.017006803,0.91558864,0.007393972,0.433668827,49090,497.12,467.93,107702,107233,0,0.624066463,0,0,0,0,0,0,86,8,49164,0.298511106,1967,151100,52.083,6.483,1.2849867,4301203.364,0.410133255,680076.8972,1.227079812,9,8901502,0,0,19,4,1,0,0,0,1.587714249,23.96427179,103793,107702,107319,0.037661499,4,-0.134972115,1970,41779,1,10.3,0.014,0.161,0.307,0.162,39.48952065,0.183,0.313,27,0.113709438,0.203304423,23854,0.323425841,36,132,12,12,47537,0.056075813,25011,0.213684022,0.662938444,0.072145623,0.156896651,0.092099911,0.364369567,710,614,1981,0.111259627,0.254916937,0.075355273,0.43249813,150800,10696,9742,954,5453,4289,721,86,8,1950,0.181818182,80.4038893,230166.9053,5,83.01084554,0.002137072,1.77E-04,0.089192221,0.052782524,67
30460,"Lexington-Fayette, KY",0.068599568,0.4832,0.235258361,0.137141798,0.065809858,0.012511202,0.050531189,0.85371555,0.017483294,0.283001798,209138,1484.27,1468.5,472099,500535,6,0.498723074,8903,1,1,0,0,0,406,87,213431,0.08453786,1982,164800,268.768,35.391,1.359358094,25794538.86,2.002988677,4823734.921,1.451310816,62,43090829,10,1848027,535541,11,1,0,0,0,4.620822316,37.07044104,408326,472099,506751,0.15618158,0,0,2016,318449,0,13.1,0.338,0.145,0.242,0.125,55.12353912,0.191153455,0.285508904,154,0.115122531,0.354488622,109220,0.292995788,142,718,25,26,50921,0.018782773,28887,0.135606478,0.667968182,0.071302494,0.174638652,0.089509022,0.415361736,764,2420,3471,0.101596648,0.411702053,0.187409798,0.075468688,168100,137885,125752,12133,68194,57558,778,124,31,1980,0.071030641,8.993001414,321483.827,12,86.08954219,0,1.069937167,0.087993618,0.027601426,37
30620,"Lima, OH",0.012443439,0.4497,0.23441091,0.156052347,0.120951965,0.008205284,0.026667173,0.817717336,0.003990166,0.258908503,44999,406.85,402.5,106331,104425,6,0.467381778,0,0,0,0,0,0,27,1,44859,0.224614904,1963,105400,56.999,8.755,1.585650676,4919908.27,2.365948241,1561639.196,2.463363269,17,7522055,2,2466593,0,4,2,0,0,0,4.025681396,37.53217245,108473,106331,103742,-0.019746849,4,-0.303718316,1970,53734,0,13.4,0.068,0.168,0.285,0.146,41.32127078,0.229,0.368,21,0.106685695,0.173557055,24683,0.297735283,35,392,23,25,44103,0.03108588,22922,0.160931326,0.628776616,0.092306226,0.174663748,0.108629261,0.327689691,639,246,1041,0.16469922,0.113168097,0.029776381,0.320600273,67800,16859,14029,2830,6365,7664,608,27,1,1952,0.12244898,16.01518477,264176.3975,6,72.03308595,0,0,0.167862863,0.028689895,65
30700,"Lincoln, NE",0.070417484,0.4451,0.232432576,0.140231213,0.020306767,0.021847871,0.042174191,0.894917102,0.012950513,0.343176079,127750,1422.27,1408.98,302157,323578,12,0.50497851,8066,1,1,1,3,2596867,89,13,130739,0.150054689,1976,152600,177.419,15.282,0.889198397,15712145.69,0.902208397,1987428.937,0.981659509,60,39997099,6,774384,135085,5,1,1,0,0,4.327727289,36.52588423,266787,302157,326921,0.132577674,0,0,2016,280364,0,9.9,0.322,0.119,0.202,0.1,20.77660278,0.180831741,0.264300955,25,0.065261116,0.361375927,72604,0.20582888,94,857,54,64,52177,0.029593194,27783,0.090408418,0.714405353,0.049796115,0.144118725,0.051430713,0.400346732,727,320,3016,0.069195591,0.366835235,0.176131236,0.139402573,147100,113018,107574,5444,60965,46609,729,83,11,1976,0.137689615,7.343962909,214450.8794,7,123.6088331,0,0.417472758,0.048169318,0.025516487,41
30780,"Little Rock-North Little Rock-Conway, AR",0.039457079,0.4568,0.240951751,0.145074527,0.105308452,0.009907533,0.038622239,0.825783442,0.007236333,0.511731712,306882,4198.52,4085.18,699757,731612,9,0.543244087,1340,0,1,1,7,9649434,343,43,315726,0.037855609,1985,139000,359.048,24.876,0.71523151,36708109.42,0.702466264,2999614.718,0.634173696,97,116906257,10,3234181,1111446,9,5,1,14,0,7.541101321,49.43378162,610518,699757,734622,0.146169319,0,0,2016,198541,1,11.9,0.034,0.159,0.271,0.144,38.76416692,0.20425062,0.323314193,72,0.107078184,0.285279445,175299,0.316710306,233,1548,65,77,49112,0.023925488,26351,0.120173832,0.633752823,0.068932033,0.152592138,0.124690396,0.351059133,766,2522,5773,0.070910216,0.372890414,0.35751017,0.023984957,160400,26058,23439,2619,11533,11906,731,48,5,1995,0.091731266,18.4204467,171291.5955,29,159.7927002,2.45E-04,1.519174098,0.100506562,0.026272781,22
30860,"Logan, UT-ID",0.068247892,0.4201,0.326347126,0.109472938,0.004290666,0.012428462,0.084923665,0.880436955,0.022408292,0.409385811,41552,1841.36,1828.45,125442,133857,0,0.540688482,2775,0,1,0,0,0,77,3,43346,0.134660638,1983,188400,57.239,11.023,1.988045742,3650322.772,1.772065864,928060.6267,1.973103407,7,1180469,0,0,1076,0,7,0,0,0,0.581942252,11.64681686,102720,125442,136159,0.221203271,0,0,2016,50676,0,11,0.09,0.14,0.227,0.091,29.08728877,0.050764288,0.229336002,12,0.077879927,0.341560618,40841,0.190029627,51,117,10,10,50300,0.015630871,20088,0.079031086,0.678862571,0.05498298,0.153321747,0.079015365,0.332707097,687,0,566,0.112474346,0.365753547,0.192508048,0.117003219,161900,17085,15855,1230,6578,9277,652,69,3,1979,0.170940171,40.38630378,68605.64959,7,8.818881344,0,0.008038429,0.071992976,0.013057722,38
30980,"Longview, TX",0.07325671,0.4535,0.242956726,0.152628827,0.151911658,0.007832534,0.135462547,0.685275781,0.02944288,0.528450441,87318,1806.77,1780.28,214369,217781,3,0.53876828,0,0,0,0,0,0,8,2,88775,0.03890735,1978,111900,100.045,14.005,1.445128039,10171365.03,1.595090915,2256354.682,1.721602537,23,11018700,0,0,18787,0,3,1,0,0,4.583787425,36.66094473,194042,214369,217446,0.104755671,0,0,2016,82055,1,10,0.021,0.18,0.313,0.158,68.01483894,0.225482247,0.344605273,10,0.170932352,0.176104656,53630,0.380999441,102,618,1,1,47066,0.013818559,23539,0.138120831,0.588624073,0.060423598,0.171509093,0.13021684,0.32972868,751,457,934,0.164840183,0.208143075,0.125385345,0.015976998,130100,33736,30577,3159,16943,13634,782,4,1,1976,0.003236246,1.185677022,120413.0811,4,50.59532282,5.62E-04,0.08626556,0.093638843,0.015668826,41
31020,"Longview, WA",0.042076257,0.432,0.231690556,0.176457883,0.006666012,0.016306695,0.082318869,0.850363244,0.012534134,0.286514989,43450,1166.21,1140.13,102410,103468,0,0.373685785,0,0,0,0,0,0,25,2,43503,0.134749328,1973,175300,39.922,7.053,1.823812536,3616104.871,0.813678062,918846.5573,1.971999232,12,1954896,1,284811,0,5,1,1,0,0,3.193047554,35.11375842,92948,102410,105160,0.101798855,0,0,2016,37337,0,10.1,0.001,0.166,0.372,0.201,44.07902121,0.232,0.346,16,0.122425124,0.160358665,23600,0.348135593,44,156,8,9,47452,0.056887056,24260,0.225787793,0.557332053,0.107396038,0.174623165,0.085971082,0.343837236,765,116,1667,0.133472609,0.161908078,0.067012799,0.153344603,162400,16564,15203,1361,8331,6872,730,25,2,1966,0.108974359,15.09297271,89823.09035,7,18.8937256,0,0,0.082166143,0.040985679,51
31080,"Los Angeles-Long Beach-Anaheim, CA",0.337259531,0.4953,0.232657523,0.123015859,0.049043589,0.1687382,0.412473739,0.348725838,0.132252934,0.003742814,4493983,5699.01,4848.45,12828837,13340068,12,0.506983989,47494,4,12,0,26,17626971,493,97,4541360,0.121632507,1966,470300,5825.79,633.56,1.122668474,864973043.3,0.889876286,90209555.29,0.809384224,1037,5740599497,220,1213609329,39296143,64,45,12,109,167,4.454339859,22.91883512,12365627,12828837,13310447,0.037459483,0,0,2016,3976322,19,7.9,0.005,0.143,0.212,0.094,0.386079139,0.119684801,0.2115792,1142,0.210557789,0.320476553,3049727,0.363965037,2890,4704,227,237,60705,0.036920744,29872,0.081583701,0.647714744,0.094322841,0.16936422,0.059219705,0.512681566,1297,9931,112447,0.241765472,0.246842996,0.081192993,0.023537381,431400,104812,99670,5142,46534,53136,1374,98,12,1972,0.098639456,9.350074419,2645966.649,230,430.3276038,0.003918778,2.94572284,0.049059268,0.026947434,45
31140,"Louisville/Jefferson County, KY-IN",0.050447883,0.4629,0.240967267,0.13675825,0.046430863,0.008430432,0.034011272,0.893644363,0.008600713,0.569384805,559837,4196.15,4110.88,1235708,1278413,15,0.462319739,3214,1,2,0,1,2334248,687,113,545868,0.130047924,1974,148900,641.194,77.317,1.244813093,64756186.57,1.309179858,10983999.67,1.316388294,121,60314933,15,106427610,1643240,26,3,0,0,3,4.09400689,35.65778602,1161975,1283566,1283430,0.104641666,0,0,2016,616261,3,13.5,0.037,0.135,0.276,0.144,48.40134569,0.240684852,0.31612104,326,0.117026979,0.273435801,306369,0.286507447,362,1956,142,142,51205,0.027790401,27842,0.134054501,0.650701016,0.079215046,0.145450277,0.09702712,0.328347914,746,6546,11665,0.123458053,0.279690856,0.137731123,0.175968701,140700,274259,245017,29242,148051,96966,727,407,62,1967,0.145194274,14.83998702,300594.5199,29,47.17953666,7.30E-04,1.285374914,0.106621843,0.033361545,50
31180,"Lubbock, TX",0.05702472,0.4809,0.260544683,0.148443833,0.054816931,0.012091563,0.435946692,0.48507378,0.042073664,0.556677701,117966,1802.39,1795.8,290805,311154,6,0.582946757,7698,1,1,0,0,0,11,4,125133,0.036768878,1978,110100,130.853,5.018,0.395881836,10062655.83,0.339378608,474569.2492,0.36600898,39,38121418,4,1166934,475767,6,1,0,0,0,7.901295237,48.27828285,249700,284890,314840,0.140929115,0,0,2016,252506,0,9.4,0.044,0.177,0.287,0.144,28.31550892,0.192217897,0.277250854,31,0.157355517,0.269393456,71595,0.357413227,114,245,5,6,45807,0.017548719,24372,0.133179052,0.66106234,0.063179991,0.194909274,0.105615625,0.426110421,805,515,1093,0.146997539,0.287424585,0.195572729,0.031871555,114400,100152,90433,9719,47944,42489,823,11,4,1978,0.044897959,1.098330538,161936.1844,7,122.5162395,0,1.529040282,0.097042495,0.012850327,39
31340,"Lynchburg, VA",0.030565511,0.4454,0.205046182,0.180362812,0.177988566,0.011288689,0.022009913,0.767540783,0.004277423,0.513263289,112515,2146.71,2120.32,252634,259950,5,0.500953064,7764,0,1,0,1,9344163,92,30,114007,0.098643066,1978,162900,90.184,15.451,1.768665488,7619782.649,1.65867415,1740377.608,1.772579285,34,13569997,1,1452,79889,2,1,1,0,0,2.846014392,20.00522495,228616,252634,260232,0.105058264,0,0,2016,80212,0,12.8,0.019,0.132,0.273,0.14,134.0549757,0.209067146,0.291831178,0,0.135732134,0.249745715,51006,0.167274438,76,683,50,55,47770,0.024158723,24602,0.122776643,0.596693047,0.06635621,0.15634654,0.128623681,0.293276829,750,328,993,0.117337,0.330743669,0.151246434,0.181167059,149200,32252,28528,3724,14458,14070,778,36,15,1968,0.153733529,11.16209847,119148.9964,4,52.20233506,0,0.307324485,0.115465708,0.011587008,49
31420,"Macon-Bibb County, GA",0.028425558,0.5043,0.22441028,0.158226699,0.325080757,0.008381098,0.02330332,0.629089086,0.004047487,0.72470957,101587,1737.68,1722.64,232293,230096,9,0.460175838,1803,0,1,0,0,0,72,21,102025,0.075461897,1979,118900,103.154,6.658,0.666309984,8944012.646,0.438721197,819920.0602,0.711449164,24,9981088,1,15413,843,7,1,0,0,0,4.653240758,51.84176391,222368,232293,229182,0.044633221,0,0,2016,152555,2,12.9,0.002,0.181,0.289,0.15,101.5429799,0.189422446,0.299164444,18,0.173941603,0.217788288,56354,0.540955389,69,444,17,20,39501,0.018397219,22420,0.210503914,0.564970288,0.115719736,0.239140477,0.171007106,0.387299298,741,2300,2954,0.167661656,0.238102908,0.138399302,0.091842132,118800,69957,57025,12932,30261,26764,744,51,14,1974,0.083333333,7.290192547,134847.0952,8,43.37792921,0.001161009,0.003663688,0.184856412,0.051497182,43
31460,"Madera, CA",0.216219392,0.4509,0.281247334,0.125100893,0.030940553,0.025251166,0.557271194,0.364402942,0.143674494,0.329248003,49140,2153.27,2137.07,150865,154998,0,0.502337529,0,0,0,0,0,0,1,0,49704,0.039192017,1985,189700,47.626,3.314,0.718334954,4053617.7,0.45635716,362062.1913,0.693178612,19,1415867,3,653477,8,0,3,1,0,0,4.335001491,21.98654426,123109,150865,154697,0.22545874,0,0,2016,64444,0,9.9,0.075,0.162,0.304,0.131,20.18907319,0.138,0.276,29,0.292382229,0.133440294,42859,0.489815441,81,241,28,30,45073,0.056118075,17970,0.175258926,0.496487201,0.07467895,0.235436002,0.131679543,0.391204615,926,244,791,0.417809825,0.090309532,0.292779703,0.053090421,153800,17894,16791,1103,8016,8775,890,1,0,1983,0.2406639,0.558846541,70594.31839,4,9.134743674,0,5.16E-05,0.061640773,0.020823274,34
